impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
better-mphf-auto,build,524288,0.000000,1,5,7.558249,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,524288,0.000000,1,6,7.513670,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,524288,0.000000,1,0,12.589930,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,524288,0.000000,1,1,12.604529,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,524288,0.000000,1,2,12.588309,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,524288,0.000000,1,3,12.587179,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,524288,0.000000,1,4,12.597050,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,1048576,0.000000,1,0,16.112810,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,1048576,0.000000,1,1,16.256190,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,1048576,0.000000,1,2,16.176380,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,1048576,0.000000,1,3,16.275389,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,1048576,0.000000,1,4,16.225589,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,1048576,0.000000,1,5,16.194669,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,1048576,0.000000,1,6,16.204479,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,1048576,0.000000,1,0,29.724268,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,1048576,0.000000,1,1,29.470068,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,1048576,0.000000,1,2,29.406629,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,1048576,0.000000,1,3,29.491788,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,1048576,0.000000,1,4,29.482398,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,2097152,0.000000,1,0,51.524487,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,2097152,0.000000,1,1,51.409547,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,2097152,0.000000,1,2,51.414537,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,2097152,0.000000,1,3,51.773527,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,2097152,0.000000,1,4,50.971817,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,2097152,0.000000,1,5,52.051157,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,2097152,0.000000,1,6,50.981577,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,2097152,0.000000,1,0,67.115086,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,2097152,0.000000,1,1,66.559246,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,2097152,0.000000,1,2,71.328396,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,2097152,0.000000,1,3,76.431655,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,2097152,0.000000,1,4,66.015586,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,512,0.000000,1,0,0.003870,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,512,0.000000,1,1,0.003530,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,512,0.000000,1,2,0.003450,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,512,0.000000,1,3,0.003530,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,512,0.000000,1,4,0.003560,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,512,0.000000,1,5,0.003470,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,512,0.000000,1,6,0.003470,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,512,0.000000,1,0,0.010480,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,512,0.000000,1,1,0.009870,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,512,0.000000,1,2,0.006280,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,512,0.000000,1,3,0.005930,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,512,0.000000,1,4,0.005940,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,1024,0.000000,1,0,0.008369,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,1024,0.000000,1,1,0.007780,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,1024,0.000000,1,2,0.007851,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,1024,0.000000,1,3,0.007809,3600363574174988349,13668450614719034006,1,multiplicative,mul64
