impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
boomphf-rust,build,8192,1.150000,1,1,0.485290,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,8192,1.150000,1,2,0.382719,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,8192,1.150000,1,3,0.331170,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,8192,1.150000,1,4,0.282070,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,8192,1.150000,1,5,0.288760,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,8192,1.150000,1,6,0.373610,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,8192,1.150000,1,0,0.565959,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,8192,1.150000,1,1,0.523320,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,8192,1.150000,1,2,0.503310,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,8192,1.150000,1,3,0.472450,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,8192,1.150000,1,4,0.456819,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,8192,1.150000,1,0,6.626047,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,8192,1.150000,1,1,8.324286,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,8192,1.150000,1,2,8.146007,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,8192,1.150000,1,3,6.976317,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,8192,1.150000,1,4,6.875137,4870315401550313391,11131921045574106320,0,multiplicative,na
